canonicalName	genus	obs_FI	obs_NO	genusKey	speciesKey	count_FI_60N	count_NO_60N	count_FI_66N	count_NO_66N
velutina schneideri	velutina	0	10	2299228	4362091	0	8	0	8
velutina velutina	velutina	0	938	2299228	2299230	0	709	0	402
venerupis corrugata	venerupis	0	507	2287750	4372735	0	262	0	69
ventenata dubia	ventenata	2	0	2703591	2703592	2	0	0	0
venturia alnea	venturia	2	0	2560762	5262823	1	0	0	0
venturia atriseda	venturia	0	2	2560762	5262803	0	2	0	0
venturia aucupariae	venturia	4	19	2560762	8694244	4	2	0	0
venturia cerasi	venturia	0	20	2560762	5262846	0	4	0	0
venturia chamaemori	venturia	9	8	2560762	5514500	3	0	0	0
venturia chlorospora	venturia	21	18	2560762	5262811	15	8	1	5
venturia ditricha	venturia	60	14	2560762	8942057	55	1	3	1
venturia geranii	venturia	26	135	2560762	5262828	17	75	0	11
venturia haglundii	venturia	3	3	2560762	7486436	2	0	1	0
venturia inaequalis	venturia	102	229	2560762	5262796	85	96	2	5
venturia juncaginearum	venturia	5	7	2560762	5514412	4	3	0	0
venturia kunzei	venturia	24	0	2560762	5262896	3	0	0	0
venturia macularis	venturia	18	8	2560762	8863553	13	3	0	1
venturia maculiformis	venturia	0	83	2560762	5262824	0	44	0	3
venturia minuta	venturia	2	0	2560762	2617485	2	0	0	0
venturia orbiculata	venturia	7	14	2560762	10774227	5	10	0	0
venturia palustris	venturia	1	1	2560762	5262798	1	1	0	1
venturia populina	venturia	4	14	2560762	5262827	4	3	0	0
venturia pyrina	venturia	11	55	2560762	5262809	8	20	0	0
venturia radiosa	venturia	31	32	2560762	5262773	22	12	2	4
venturia ribis	venturia	8	0	2560762	5262800	5	0	0	0
venturia rumicis	venturia	0	14	2560762	5262801	0	8	0	0
venturia saliciperda	venturia	1	35	2560762	5262818	1	5	0	3
venturia tremulae	venturia	12	54	2560762	7253282	9	32	0	12
venturia uliginosi	venturia	8	0	2560762	5514435	8	0	2	0
venturiocistella venturioides	venturiocistella	2	0	11088133	2586022	2	0	0	0
venus casina	venus	0	499	2287370	4372673	0	342	0	47
venus thomassini	venus	0	2	2287370	6524069	0	2	0	0
venusia blomeri	venusia	4405	1330	1977104	5147834	4019	210	0	0
venusia cambrica	venusia	4106	2496	1977104	5147827	4086	1717	15	240
veraphis engelmarki	veraphis	9	0	4406054	4435232	9	0	9	0
veratrum album	veratrum	5	571	2742049	2742119	1	494	1	468
veratrum californicum	veratrum	0	4	2742049	2742108	0	4	0	0
veratrum lobelianum	veratrum	14	210	2742049	2742050	10	93	9	66
veratrum nigrum	veratrum	0	10	2742049	2742096	0	10	0	0
verbascum blattaria	verbascum	1	9	2928970	3171943	1	1	0	0
verbascum chaixii	verbascum	13	7	2928970	8949622	12	2	0	0
verbascum densiflorum	verbascum	10	42	2928970	3171939	9	4	0	0
verbascum lychnitis	verbascum	26	98	2928970	3171947	22	9	0	0
verbascum nigrum	verbascum	3193	5790	2928970	3171945	3124	2409	0	6
verbascum olympicum	verbascum	3	0	2928970	7589232	3	0	0	0
verbascum ovalifolium	verbascum	0	3	2928970	7472726	0	1	0	0
verbascum phlomoides	verbascum	61	72	2928970	3171948	56	13	0	0
verbascum phoeniceum	verbascum	13	36	2928970	3171951	12	15	0	0
verbascum pulverulentum	verbascum	0	2	2928970	3171941	0	2	0	0
verbascum pyramidatum	verbascum	1	3	2928970	3736698	1	0	0	0
verbascum speciosum	verbascum	18	23	2928970	3171952	17	3	0	0
verbascum thapsus	verbascum	4856	4732	2928970	3171949	4678	1604	4	0
verbascum virgatum	verbascum	0	2	2928970	3171954	0	1	0	0
verbena bonariensis	verbena	44	68	2925470	2925514	36	8	0	0
verbena hastata	verbena	1	9	2925470	2925527	1	4	0	0
verbena hybrida	verbena	8	3	2925470	2925616	8	0	0	0
verbena officinalis	verbena	8	45	2925470	2925529	6	6	0	0
verbena tenera	verbena	1	4	2925470	2925614	1	0	0	0
verbena urticifolia	verbena	2	0	2925470	2925530	2	0	0	0
vermiconidia calcicola	vermiconidia	9	0	10722647	10725685	9	0	0	0
vermiphilus pyriformis	vermiphilus	4	1	10893039	10730809	4	0	0	0
verneuilinoides polystrophus	verneuilinoides	0	5	7630700	12193014	0	0	0	0
veronica agrestis	veronica	769	1292	3172047	3172082	737	316	0	1
veronica alpina	veronica	1231	9664	3172047	3172050	1218	8361	1217	2510
veronica anagallis	veronica	1	3	3172047	7768728	0	0	0	0
veronica anagallis-aquatica	veronica	57	311	3172047	3172086	35	122	0	0
veronica anagalloides	veronica	1	3	3172047	7332572	1	2	0	0
veronica archboldii	veronica	8	0	3172047	3734289	8	0	0	0
veronica arvensis	veronica	4412	4723	3172047	3172048	4149	1078	0	11
veronica austriaca	veronica	3	46	3172047	3172099	3	8	0	0
veronica beccabunga	veronica	254	2397	3172047	3172062	232	900	0	1
veronica campylopoda	veronica	5	0	3172047	3172066	5	0	0	0
veronica catenata	veronica	1	1	3172047	3172092	1	0	0	0
veronica chamaedrys	veronica	25970	22418	3172047	7874883	25350	9818	135	441
veronica cymbalaria	veronica	0	4	3172047	3172068	0	0	0	0
veronica dillenii	veronica	2	0	3172047	3172053	2	0	0	0
veronica filiformis	veronica	65	288	3172047	3172100	64	120	0	15
veronica fruticans	veronica	508	4867	3172047	3172054	495	3982	494	1466
veronica fruticulosa	veronica	0	4	3172047	3731357	0	1	0	0
veronica gentianoides	veronica	6	44	3172047	6439238	5	33	1	28
veronica hederifolia	veronica	34	107	3172047	3172070	19	12	0	0
veronica longifolia	veronica	11370	1801	3172047	3172118	10923	901	4655	732
veronica maritima	veronica	579	28	3172047	3729499	413	5	3	3
veronica media	veronica	0	7	3172047	7576874	0	0	0	0
veronica montana	veronica	0	3	3172047	8328247	0	0	0	0
veronica officinalis	veronica	25342	31072	3172047	3172049	24676	15260	19	1751
veronica opaca	veronica	84	101	3172047	3172071	78	16	0	0
veronica peregrina	veronica	69	104	3172047	3172104	64	9	2	0
veronica persica	veronica	814	1095	3172047	3172077	791	159	1	4
veronica polita	veronica	67	34	3172047	3172074	57	1	0	0
veronica prostrata	veronica	1	1	3172047	8903918	1	0	0	0
veronica repens	veronica	0	5	3172047	7331874	0	4	0	0
veronica scutellata	veronica	7139	3448	3172047	3172072	7005	1282	231	96
veronica serpyllifolia	veronica	13265	10410	3172047	3172057	13063	5573	859	873
veronica spicata	veronica	230	3963	3172047	3172059	186	10	0	3
veronica sublobata	veronica	5	29	3172047	3725447	0	0	0	0
veronica teucrium	veronica	64	72	3172047	3725062	63	14	0	0
veronica verna	veronica	2862	788	3172047	3172116	2764	490	1	0
veronica vindobonensis	veronica	2	0	3172047	7331587	1	0	0	0
veronicastrum virginicum	veronicastrum	9	5	3172205	3172206	9	4	0	0
verpa bohemica	verpa	308	30	5259065	5259057	306	30	2	22
verpa conica	verpa	65	52	5259065	5499531	64	36	4	14
verrallia aucta	verrallia	115	108	1647617	1647622	111	51	0	0
verruca stroemia	verruca	0	882	2115656	2115659	0	605	0	99
verrucaria acrotella	verrucaria	5	9	2538295	5259597	1	5	0	1
verrucaria aethiobola	verrucaria	25	142	2538295	5259580	22	56	7	18
verrucaria ahtii	verrucaria	33	0	2538295	10719167	21	0	1	0
verrucaria alpicola	verrucaria	1	2	2538295	7252429	1	2	1	2
verrucaria andesiatica	verrucaria	1	0	2538295	5491882	1	0	1	0
verrucaria anziana	verrucaria	15	20	2538295	5259555	15	12	1	9
verrucaria apatela	verrucaria	4	0	2538295	5491730	2	0	0	0
verrucaria aquatilis	verrucaria	3	2	2538295	5259620	3	0	0	0
verrucaria bifurcata	verrucaria	16	0	2538295	10682573	12	0	2	0
verrucaria breussii	verrucaria	78	1	2538295	9969798	78	0	0	0
verrucaria bryoctona	verrucaria	69	0	2538295	5259622	62	0	2	0
verrucaria caerulea	verrucaria	9	38	2538295	7252593	4	5	0	5
verrucaria caesiopsila	verrucaria	3	6	2538295	5491165	1	0	0	0
verrucaria cavernarum	verrucaria	13	0	2538295	10883684	10	0	4	0
verrucaria ceuthocarpa	verrucaria	7	242	2538295	12215417	0	48	0	47
verrucaria coerulea	verrucaria	0	8	2538295	5491384	0	0	0	0
verrucaria commutata	verrucaria	2	0	2538295	5491021	2	0	2	0
verrucaria consociata	verrucaria	5	1	2538295	5492634	4	1	1	0
verrucaria corcontica	verrucaria	2	0	2538295	7252491	1	0	0	0
verrucaria corticola	verrucaria	14	0	2538295	5491682	14	0	0	0
verrucaria danica	verrucaria	75	2	2538295	5490873	69	2	23	0
verrucaria degelii	verrucaria	0	59	2538295	5259591	0	10	0	7
verrucaria devensis	verrucaria	5	0	2538295	7478647	3	0	0	0
verrucaria devergens	verrucaria	100	5	2538295	7459085	84	0	72	0
verrucaria deversa	verrucaria	140	12	2538295	5491454	131	0	62	0
verrucaria difficilis	verrucaria	16	0	2538295	10832937	12	0	5	0
verrucaria ditmarsica	verrucaria	0	47	2538295	5259572	0	6	0	1
verrucaria dolosa	verrucaria	25	3	2538295	5259529	22	2	1	0
verrucaria elaeina	verrucaria	2	5	2538295	5259505	2	4	0	0
verrucaria elaeomelaena	verrucaria	0	8	2538295	5259490	0	0	0	0
verrucaria elevata	verrucaria	4	0	2538295	5492269	4	0	0	0
verrucaria endocarpoides	verrucaria	8	0	2538295	5259557	8	0	0	0
verrucaria epilithea	verrucaria	83	0	2538295	5492114	81	0	13	0
verrucaria erichsenii	verrucaria	0	38	2538295	5491020	0	4	0	1
verrucaria extrema	verrucaria	0	6	2538295	5492698	0	0	0	0
verrucaria floerkeana	verrucaria	3	8	2538295	5259642	3	1	0	0
verrucaria funckii	verrucaria	10	5	2538295	5259587	10	1	9	0
verrucaria fuscella	verrucaria	10	91	2538295	5259692	10	11	0	3
verrucaria fuscoatroides	verrucaria	3	0	2538295	5259528	3	0	0	0
verrucaria fuscolurida	verrucaria	1	2	2538295	5492427	1	0	0	0
verrucaria fusconigrescens	verrucaria	0	10	2538295	5259502	0	5	0	4
verrucaria fuscozonata	verrucaria	2	0	2538295	10816576	1	0	1	0
verrucaria glaucina	verrucaria	0	8	2538295	5259503	0	6	0	1
verrucaria glaucovirens	verrucaria	6	0	2538295	5259629	6	0	0	0
verrucaria griseocinerascens	verrucaria	4	5	2538295	5492111	2	1	0	0
verrucaria gudbrandsdalensis	verrucaria	25	11	2538295	5492545	25	4	5	0
verrucaria halizoa	verrucaria	1	6	2538295	5259563	1	0	0	0
verrucaria hegetschweileri	verrucaria	4	0	2538295	5492187	4	0	0	0
verrucaria helsingiensis	verrucaria	4	0	2538295	5492232	2	0	0	0
verrucaria hochstetteri	verrucaria	89	55	2538295	5259536	75	27	44	23
verrucaria humida	verrucaria	1	2	2538295	9733993	1	2	1	1
verrucaria hunsrueckensis	verrucaria	14	0	2538295	11813820	8	0	0	0
verrucaria hydrela	verrucaria	3	61	2538295	5259624	3	21	3	9
verrucaria hydrophila	verrucaria	32	6	2538295	9780716	29	2	2	0
verrucaria inaspecta	verrucaria	5	0	2538295	5491252	5	0	2	0
verrucaria infumata	verrucaria	9	0	2538295	5491731	9	0	5	0
verrucaria inornata	verrucaria	6	0	2538295	5259626	6	0	6	0
verrucaria internigrescens	verrucaria	8	11	2538295	5259612	1	6	0	0
verrucaria invenusta	verrucaria	2	0	2538295	5491136	2	0	2	0
verrucaria inverecundula	verrucaria	2	0	2538295	10778789	1	0	1	0
verrucaria juankoskiensis	verrucaria	7	0	2538295	10695223	5	0	2	0
verrucaria kalenskyi	verrucaria	101	4	2538295	5490941	86	4	14	0
verrucaria karelica	verrucaria	21	0	2538295	5492784	17	0	6	0
verrucaria kiskoensis	verrucaria	2	0	2538295	10803746	1	0	0	0
verrucaria kuusamoensis	verrucaria	85	0	2538295	10858074	67	0	67	0
verrucaria lapidicola	verrucaria	15	0	2538295	9665238	10	0	2	0
verrucaria lapponica	verrucaria	19	0	2538295	10794806	16	0	16	0
verrucaria latebrosa	verrucaria	24	17	2538295	8404584	13	16	4	6
verrucaria lignicola	verrucaria	27	0	2538295	5491317	22	0	1	0
verrucaria lyngei	verrucaria	0	1	2538295	5491081	0	1	0	1
verrucaria macrostoma	verrucaria	0	30	2538295	10987830	0	1	0	0
verrucaria maculiformis	verrucaria	8	1	2538295	5259576	8	1	0	1
verrucaria margacea	verrucaria	25	103	2538295	5259558	19	39	8	13
verrucaria memnonia	verrucaria	11	1	2538295	5259492	11	1	2	1
verrucaria modica	verrucaria	4	0	2538295	10798665	3	0	0	0
verrucaria muralis	verrucaria	116	78	2538295	5259530	111	25	14	15
verrucaria nigrescens	verrucaria	39	81	2538295	10955518	32	16	6	5
verrucaria nigrofusca	verrucaria	4	0	2538295	5259617	4	0	0	0
verrucaria nigroumbrina	verrucaria	13	0	2538295	5490965	13	0	3	0
verrucaria norrlandica	verrucaria	7	0	2538295	5492185	7	0	7	0
verrucaria obnigrescens	verrucaria	0	5	2538295	5491777	0	2	0	0
verrucaria obsoleta	verrucaria	0	4	2538295	5491695	0	0	0	0
verrucaria onegensis	verrucaria	6	0	2538295	5259638	3	0	0	0
verrucaria othmarbreussii	verrucaria	49	0	2538295	10829167	40	0	7	0
verrucaria oulankaensis	verrucaria	16	0	2538295	10691339	12	0	12	0
verrucaria pachyderma	verrucaria	23	3	2538295	6019189	23	1	0	1
verrucaria pararupestris	verrucaria	2	0	2538295	5491063	2	0	1	0
verrucaria pilosoides	verrucaria	4	0	2538295	5492194	4	0	0	0
verrucaria pinguicula	verrucaria	3	1	2538295	5259504	3	0	3	0
verrucaria placida	verrucaria	0	5	2538295	8438252	0	5	0	0
verrucaria polysticta	verrucaria	12	4	2538295	5259693	10	1	0	0
verrucaria polystictoides	verrucaria	24	0	2538295	5492887	24	0	10	0
verrucaria praetermissa	verrucaria	3	10	2538295	5259598	3	8	0	5
verrucaria raesaenenii	verrucaria	15	0	2538295	10759399	10	0	6	0
verrucaria rejecta	verrucaria	0	6	2538295	5490755	0	0	0	0
verrucaria ruderum	verrucaria	3	0	2538295	5259571	3	0	0	0
verrucaria rufofuscella	verrucaria	2	0	2538295	5259510	1	0	0	0
verrucaria saanaensis	verrucaria	4	0	2538295	10797596	3	0	3	0
verrucaria sparsiuscula	verrucaria	30	0	2538295	5490974	29	0	1	0
verrucaria sphaerospora	verrucaria	0	11	2538295	6019165	0	1	0	0
verrucaria subdevergens	verrucaria	10	0	2538295	10708041	7	0	7	0
verrucaria subfossans	verrucaria	4	2	2538295	5491390	4	0	1	0
verrucaria subfuliginea	verrucaria	5	0	2538295	5490794	5	0	1	0
verrucaria subfuscata	verrucaria	3	0	2538295	5491157	3	0	3	0
verrucaria subjunctiva	verrucaria	51	0	2538295	5492219	33	0	17	0
verrucaria sublapponica	verrucaria	4	0	2538295	10852104	3	0	3	0
verrucaria sublobulata	verrucaria	9	1	2538295	5491332	5	0	0	0
verrucaria subtilis	verrucaria	165	0	2538295	5491442	139	0	41	0
verrucaria taernaensis	verrucaria	1	0	2538295	5491246	1	0	1	0
verrucaria tallbackaensis	verrucaria	5	0	2538295	10832538	3	0	0	0
verrucaria tenebrica	verrucaria	33	0	2538295	5492842	29	0	29	0
verrucaria tenebrosa	verrucaria	30	2	2538295	10698433	20	2	10	0
verrucaria tephromela	verrucaria	0	2	2538295	11841571	0	1	0	1
verrucaria trabalis	verrucaria	7	0	2538295	5491030	5	0	0	0
verrucaria trabicola	verrucaria	17	0	2538295	5259486	16	0	0	0
verrucaria transiliens	verrucaria	5	0	2538295	9756907	5	0	0	0
verrucaria umbrina	verrucaria	2	1	2538295	8601563	1	0	0	0
verrucaria umbrinula	verrucaria	13	13	2538295	7252620	9	4	6	4
verrucaria vacillans	verrucaria	29	0	2538295	10848696	19	0	19	0
verrucaria vaenerensis	verrucaria	20	0	2538295	5490919	20	0	4	0
verrucaria viridigrana	verrucaria	0	2	2538295	5492750	0	2	0	0
verrucaria viridula	verrucaria	30	3	2538295	5259546	20	1	2	0
verrucaria vitikainenii	verrucaria	28	0	2538295	10810596	21	0	14	0
verrucaria wilczekii	verrucaria	0	3	2538295	5491327	0	0	0	0
verrucaria xyloxena	verrucaria	195	43	2538295	5259518	183	29	19	29
verrucodesmus verrucosus	verrucodesmus	0	2	8187121	7824925	0	2	0	0
verrucoplaca verruculifera	verrucoplaca	18	332	10824836	10690643	5	206	0	142
verruculopsis lecideoides	verruculopsis	11	0	7252632	3469702	10	0	0	0
versteria mustelae	versteria	24	0	8746350	10077831	12	0	1	0
vertagopus arcticus	vertagopus	0	42	7737552	4538932	0	41	0	39
vertagopus asiaticus	vertagopus	0	27	7737552	9616579	0	17	0	0
vertagopus brevicaudus	vertagopus	0	10	7737552	4538937	0	0	0	0
vertagopus cinereus	vertagopus	1	105	7737552	4538946	0	58	0	22
vertagopus haagvari	vertagopus	3	2	7737552	4538933	0	0	0	0
vertagopus pseudocinereus	vertagopus	0	21	7737552	4538934	0	3	0	1
vertagopus sarekensis	vertagopus	0	143	7737552	4538941	0	123	0	63
vertagopus westerlundi	vertagopus	6	77	7737552	4538929	6	69	6	30
vertebrata australis	vertebrata	2	8	2660342	2660023	0	8	0	8
vertebrata byssoides	vertebrata	0	360	2660342	7842490	0	19	0	0
vertebrata lanosa	vertebrata	0	1471	2660342	2660688	0	1215	0	445
vertebrata nigra	vertebrata	0	19	2660342	10391884	0	14	0	0
vertebrata spec	vertebrata	9883	1425	2660342	12194263	8428	508	0	49
verticillium alboatrum	verticillium	14	2	9535878	5895938	14	0	0	0
verticillium dahliae	verticillium	5	0	9535878	2569149	5	0	0	0
vertigo alpestris	vertigo	783	60	2293972	2294002	590	18	35	0
vertigo angustior	vertigo	44	18	2293972	4567182	41	0	0	0
vertigo antivertigo	vertigo	61	28	2293972	4567237	56	1	0	0
vertigo arctica	vertigo	9	19	2293972	8146849	6	13	4	10
vertigo extima	vertigo	24	0	2293972	4567188	24	0	24	0
vertigo genesii	vertigo	47	11	2293972	4567211	46	6	43	3
vertigo geyeri	vertigo	63	9	2293972	4567251	62	7	36	3
vertigo lilljeborgi	vertigo	338	31	2293972	4567213	322	15	89	2
vertigo modesta	vertigo	107	16	2293972	2293975	105	6	79	1
vertigo pusilla	vertigo	1589	77	2293972	4567198	1444	11	4	0
vertigo pygmaea	vertigo	64	86	2293972	2293983	56	7	0	0
vertigo ronnebyensis	vertigo	1588	31	2293972	4567254	1465	14	212	1
vertigo substriata	vertigo	2003	63	2293972	4567205	1862	23	128	1
vertigo ultimathule	vertigo	2	0	2293972	4567236	2	0	2	0
veruanus oldenbergi	veruanus	10	0	1545052	1545053	10	0	8	0
vesicomya atlantica	vesicomya	0	2	2286329	2286340	0	2	0	0
vespa crabro	vespa	2985	3041	1311334	1311527	2805	279	5	4
vespa orientalis	vespa	9	0	1311334	1311433	9	0	0	0
vespa velutina	vespa	1	2	1311334	1311477	1	1	0	1
vespertilio murinus	vespertilio	19	492	2432562	2432564	15	69	0	4
vesperus luridus	vesperus	154	282	7910067	5006461	150	111	0	0
vespula austriaca	vespula	254	334	1311631	1311651	253	130	22	24
vespula germanica	vespula	588	722	1311631	1311649	561	158	0	2
vespula rufa	vespula	1389	2406	1311631	1311676	1339	885	73	152
vespula vulgaris	vespula	2163	3462	1311631	1311671	2122	981	37	142
vestigium trifidum	vestigium	232	0	2589147	7936357	232	0	232	0
vexillomyces atrovirens	vexillomyces	258	13	10824166	11939774	257	6	235	0
vexillomyces hydnicola	vexillomyces	0	2	10824166	12105051	0	2	0	0
vezdaea acicularis	vezdaea	5	0	2577848	2577851	4	0	0	0
vezdaea aestivalis	vezdaea	6	8	2577848	8638441	6	3	0	0
vezdaea leprosa	vezdaea	0	3	2577848	2577852	0	3	0	0
vezdaea retigera	vezdaea	17	7	2577848	2577850	17	4	0	0
vezdaea rheocarpa	vezdaea	13	4	2577848	2577854	13	0	0	0
vibidia duodecimguttata	vibidia	0	34	8779268	4452256	0	32	0	0
vibrio anguillarum	vibrio	5	8	6005951	5427678	0	0	0	0
vibrio chagasii	vibrio	0	3	6005951	10989563	0	0	0	0
vibrio cholerae	vibrio	3	17	6005951	3222442	3	0	0	0
vibrio paxillifer	vibrio	7	106	7488422	7786923	7	27	0	16
vibrio splendidus	vibrio	0	190	6005951	10952841	0	0	0	0
vibrio tapetis	vibrio	0	69	6005951	5427725	0	3	0	3
vibrissea decolorans	vibrissea	0	16	2580621	2581352	0	10	0	4
vibrissea filisporia	vibrissea	19	45	2580621	3484889	15	34	2	16
vibrissea flavovirens	vibrissea	2	1	2580621	9227603	2	1	0	0
vibrissea leptospora	vibrissea	9	4	2580621	2581361	8	2	3	2
vibrissea norvegica	vibrissea	2	4	2580621	2581340	2	0	0	0
vibrissea truncorum	vibrissea	150	489	2580621	2581365	145	268	46	29
vibrissea vibrisseoides	vibrissea	0	3	2580621	2581342	0	1	0	1
vibrissina debilitata	vibrissina	5	0	1471599	1471632	5	0	0	0
viburnum carlesii	viburnum	0	1	2888580	3857225	0	1	0	1
viburnum dentatum	viburnum	1	1	2888580	2888594	1	0	0	0
viburnum edule	viburnum	0	7	2888580	2888613	0	7	0	0
viburnum lantana	viburnum	244	356	2888580	2888615	239	50	0	1
viburnum opulus	viburnum	7534	13190	2888580	2888605	7269	3786	110	71
viburnum trilobum	viburnum	0	2	2888580	3857198	0	2	0	0
vicia articulata	vicia	2	1	2974751	2975371	2	0	0	0
vicia bakeri	vicia	15	4	2974751	2974792	0	0	0	0
vicia bithynica	vicia	0	19	2974751	2975309	0	17	0	0
vicia cassubica	vicia	156	378	2974751	2975380	127	5	0	0
vicia cracca	vicia	43276	28136	2974751	2975287	42156	13799	2042	4018
vicia dennesiana	vicia	0	31	2974751	2975004	0	31	0	31
vicia dumetorum	vicia	4	1	2974751	2974946	4	1	0	0
vicia ervilia	vicia	4	4	2974751	2974887	4	0	0	0
vicia faba	vicia	287	182	2974751	2974832	130	108	1	0
vicia hirsuta	vicia	3963	2105	2974751	2975328	3765	303	12	3
vicia lathyroides	vicia	13	352	2974751	2975076	9	0	0	0
vicia lens	vicia	31	22	2974751	3973001	27	6	0	0
vicia lutea	vicia	8	9	2974751	2974753	8	4	0	0
vicia melanops	vicia	7	5	2974751	7426824	7	3	0	0
vicia narbonensis	vicia	9	26	2974751	2975132	7	20	0	0
vicia orobus	vicia	1	1268	2974751	2975152	1	248	0	0
vicia pannonica	vicia	51	52	2974751	2974811	50	7	0	0
vicia parviflora	vicia	2	0	2974751	2974776	1	0	0	0
vicia peregrina	vicia	4	0	2974751	2975262	4	0	0	0
vicia pisiformis	vicia	3	443	2974751	2974988	3	3	0	0
vicia pubescens	vicia	3	3	2974751	2975128	0	0	0	0
vicia sativa	vicia	1768	1137	2974751	2975014	1610	177	19	6
vicia sepium	vicia	21859	16959	2974751	2974786	21357	7235	573	789
vicia sylvatica	vicia	5250	7611	2974751	2974793	5027	3910	31	486
vicia tenuifolia	vicia	17	47	2974751	2975188	9	3	0	0
vicia tenuissima	vicia	3	0	2974751	2975241	1	0	0	0
vicia tetrasperma	vicia	4113	1561	2974751	2975083	3691	93	1	0
vicia unijuga	vicia	4	0	2974751	2975117	4	0	0	0
vicia villosa	vicia	417	327	2974751	9182154	383	69	2	1
vicicitus globosus	vicicitus	0	124	8074384	7433432	0	34	0	16
victorella pavida	victorella	13	0	1010349	4985433	11	0	0	0
victoria cruziana	victoria	0	6	7486634	7166688	0	1	0	0
victrix umovii	victrix	76	10	1798255	4532875	76	10	0	0
vigisolepis spinulosa	vigisolepis	49	4	4405863	4413581	49	3	0	1
vigna subterranea	vigna	2	0	2982372	2982714	2	0	0	0
vilbasteana oculata	vilbasteana	437	0	4307086	7831318	428	0	2	0
villa cingulata	villa	137	41	1671382	1671671	126	2	0	0
villa fasciata	villa	0	8	1671382	1671663	0	0	0	0
villa halteralis	villa	1	8	1671382	1671755	1	0	0	0
villa harroyi	villa	6	0	1671382	1671719	0	0	0	0
villa hottentotta	villa	699	437	1671382	1671676	646	19	0	0
villa modesta	villa	174	108	1671382	1671632	55	0	0	0
villa occulta	villa	73	19	1671382	1671802	66	9	4	0
villa panisca	villa	9	34	1671382	1671576	8	3	0	0
vimba vimba	vimba	44	0	2360501	2360504	28	0	0	0
vinca major	vinca	2	3	3169706	3169708	2	0	0	0
vinca minor	vinca	1148	3671	3169706	3169707	1134	330	0	2
vincetoxicum hirundinaria	vincetoxicum	1505	48	7588865	5414548	1111	8	1	0
