canonicalName	genus	obs_FI	obs_NO	genusKey	speciesKey	count_FI_60N	count_NO_60N	count_FI_66N	count_NO_66N
rosa pseudonorvegica	rosa	0	3	8395064	3007286	0	0	0	0
rosa retecta	rosa	0	29	8395064	3009567	0	0	0	0
rosa roxburghii	rosa	0	2	8395064	3008635	0	2	0	0
rosa rubea	rosa	0	18	8395064	3010292	0	0	0	0
rosa rubiginosa	rosa	24	283	8395064	8174785	21	32	0	4
rosa rufula	rosa	0	15	8395064	3010251	0	0	0	0
rosa rugosa	rosa	17695	23334	8395064	3003979	15890	7743	73	406
rosa rugotida	rosa	13	0	8395064	8214744	13	0	0	0
rosa sherardii	rosa	46	285	8395064	3003017	15	40	0	1
rosa spaethiana	rosa	65	80	8395064	3011238	65	26	0	3
rosa spinosissima	rosa	1478	734	8395064	3002333	1423	93	12	17
rosa subcanina	rosa	4	530	8395064	7578787	2	131	0	17
rosa subcollina	rosa	1	209	8395064	8467212	0	59	0	1
rosa suberectiformis	rosa	0	28	8395064	3002300	0	2	0	0
rosa syringifolia	rosa	0	12	8395064	3010242	0	0	0	0
rosa tomentosa	rosa	8	20	8395064	7934161	0	1	0	0
rosa villosa	rosa	20	519	8395064	3002169	1	216	0	106
rosa virginiana	rosa	1	0	8395064	9382645	15	0	0	0
rosa vosagiaca	rosa	0	23	8395064	3003461	0	842	0	92
rosa webbiana	rosa	0	9	8395064	7581799	0	9	0	0
rosa xanthina	rosa	0	3	8395064	3002481	0	1	0	0
rosenvingiella radicans	rosenvingiella	0	10	2639584	2639585	0	4	0	3
rostraria cristata	rostraria	2	2	2704333	5289906	2	2	0	0
rosulabryum bornholmense	rosulabryum	0	20	2677114	7806512	0	1	0	0
rosulabryum capillare	rosulabryum	549	2233	2677114	2677117	526	512	13	60
rosulabryum elegans	rosulabryum	390	557	2677114	8301102	382	281	59	86
rosulabryum flaccidum	rosulabryum	0	2	2677114	7365287	0	1	0	0
rosulabryum moravicum	rosulabryum	1125	379	2677114	7863788	1124	175	38	12
rosulabryum perlimbatum	rosulabryum	0	84	2677114	8077762	0	0	0	0
rosulabryum rubens	rosulabryum	23	234	2677114	7386015	11	102	0	0
rotundella rotunda	rotundella	4	1	8341229	7677438	0	1	0	1
roya obtusa	roya	5	17	2646648	5273606	0	9	0	3
rubia peregrina	rubia	0	2	2892184	2892347	0	2	0	0
rubia tinctorum	rubia	0	3	2892184	2892272	0	3	0	0
rubrointrusa membranacea	rubrointrusa	0	37	5823574	5823575	0	17	0	6
rubus allegheniensis	rubus	20	8	2988638	8235931	19	1	0	0
rubus arcticus	rubus	23545	1345	2988638	2992051	23121	1143	7024	910
rubus areschougii	rubus	0	4	2988638	2996255	0	0	0	0
rubus armeniacus	rubus	0	293	2988638	2996525	0	12	0	0
rubus aureolus	rubus	4	10	2988638	2995156	0	0	0	0
rubus bambusarum	rubus	0	2	2988638	2994677	0	2	0	0
rubus bifrons	rubus	0	5	2988638	2995779	0	0	0	0
rubus bloxamii	rubus	0	8	2988638	2993249	0	0	0	0
rubus caesius	rubus	195	782	2988638	2995209	136	190	0	10
rubus camptostachys	rubus	0	2	2988638	4938434	0	1	0	1
rubus castoreus	rubus	33	29	2988638	2995947	1749	0	715	0
rubus chamaemorus	rubus	26287	25847	2988638	2998290	25803	17964	9753	5666
rubus circipanicus	rubus	5	3	2988638	8055124	5	0	0	0
rubus corylifolius	rubus	3	2	2988638	2989908	0	0	0	0
rubus cyclomorphus	rubus	0	26	2988638	2988741	0	0	0	0
rubus deliciosus	rubus	0	2	2988638	2999961	0	2	0	0
rubus dissimulans	rubus	0	29	2988638	2988670	0	0	0	0
rubus echinatus	rubus	0	6	2988638	2997155	0	5	0	0
rubus euryanthemus	rubus	0	4	2988638	2994052	0	0	0	0
rubus fabrimontanus	rubus	0	6	2988638	3000216	0	0	0	0
rubus fioniae	rubus	6	0	2988638	7473333	2	0	0	0
rubus firmus	rubus	0	23	2988638	7736142	0	0	0	0
rubus fissus	rubus	0	61	2988638	2991653	0	0	0	0
rubus fruticosus	rubus	10	1285	2988638	8436459	9	156	0	0
rubus glauciformis	rubus	0	15	2988638	8238184	0	0	0	0
rubus gothicus	rubus	0	17	2988638	8418921	0	0	0	0
rubus grabowskii	rubus	1	304	2988638	8181078	0	2	0	0
rubus hallandicus	rubus	0	29	2988638	8169043	0	0	0	0
rubus hartmanii	rubus	0	9	2988638	2989248	0	1	0	0
rubus henryi	rubus	0	2	2988638	2994655	0	2	0	0
rubus hirtus	rubus	1	9	2988638	2989697	0	1	0	0
rubus horrefactus	rubus	0	17	2988638	2997081	0	0	0	0
rubus horridus	rubus	1	5	2988638	7910635	1	0	0	0
rubus humulifolius	rubus	94	0	2988638	2993923	76	0	0	0
rubus idaeoides	rubus	0	2	2988638	7523164	0	1	0	0
rubus idaeus	rubus	44823	37894	2988638	2993094	43694	16221	1715	2076
rubus illecebrosus	rubus	0	12	2988638	2995508	0	12	0	0
rubus insularis	rubus	0	4	2988638	2993503	0	1	0	0
rubus irenaeus	rubus	0	2	2988638	2993946	0	2	0	0
rubus laciniatus	rubus	7	399	2988638	2992543	5	18	0	1
rubus langei	rubus	0	13	2988638	2994721	0	0	0	0
rubus leptothyrsus	rubus	0	14	2988638	2994409	0	0	0	0
rubus leucodermis	rubus	0	20	2988638	8110785	0	20	0	0
rubus lindebergii	rubus	0	146	2988638	3000260	0	6	0	1
rubus lindleyanus	rubus	0	7	2988638	2994562	0	0	0	0
rubus loganobaccus	rubus	0	2	2988638	2990630	0	2	0	0
rubus mortensenii	rubus	0	108	2988638	2993897	0	0	0	0
rubus muenteri	rubus	0	27	2988638	2990780	0	1	0	0
rubus nemoralis	rubus	0	596	2988638	2989551	0	89	0	0
rubus nemorosus	rubus	0	6	2988638	2988765	0	0	0	0
rubus nepalensis	rubus	0	3	2988638	2988652	0	3	0	0
rubus nigricans	rubus	0	10	2988638	11220454	0	0	0	0
rubus nordicus	rubus	0	50	2988638	7422989	0	1	0	0
rubus norvegicus	rubus	0	143	2988638	2996013	0	1	0	0
rubus nutkanus	rubus	17	13	2988638	2994229	17	9	0	0
rubus obumbratus	rubus	0	15	2988638	12198793	0	0	0	0
rubus odoratus	rubus	1726	298	2988638	2994912	1715	129	14	13
rubus parviflorus	rubus	3	6	2988638	7872219	17	0	0	0
rubus phoenicolasius	rubus	0	19	2988638	2995149	0	11	0	0
rubus plicatus	rubus	4	275	2988638	2990412	3	13	0	0
rubus polonicus	rubus	6	3312	2988638	10705171	0	709	0	0
rubus pruinosus	rubus	13	50	2988638	2988972	2	0	0	0
rubus radula	rubus	0	383	2988638	2989842	0	4	0	1
rubus rosanthus	rubus	0	51	2988638	2999718	0	0	0	0
rubus rudis	rubus	0	12	2988638	12280210	0	0	0	0
rubus saxatilis	rubus	42556	30282	2988638	2992808	41006	17860	6830	4762
rubus scissoides	rubus	0	22	2988638	7966229	0	13	0	0
rubus scissus	rubus	0	298	2988638	2991652	0	68	0	0
rubus septentrionalis	rubus	0	47	2988638	2993501	0	0	0	0
rubus slesvicensis	rubus	0	16	2988638	2999703	0	0	0	0
rubus spectabilis	rubus	0	304	2988638	2993761	0	46	0	0
rubus sprengelii	rubus	0	52	2988638	2990014	0	0	0	0
rubus stereacanthos	rubus	0	8	2988638	9259151	0	0	0	0
rubus subcrataegifolius	rubus	0	2	2988638	9499508	0	2	0	0
rubus suecicus	rubus	0	2	2988638	2999634	0	1	0	0
rubus sulcatus	rubus	0	180	2988638	7565460	0	8	0	0
rubus taiwanicola	rubus	0	2	2988638	2990188	0	2	0	0
rubus thomsonii	rubus	413	2	2988638	2990672	413	2	0	2
rubus ulmifolius	rubus	1	2	2988638	2996929	0	2	0	0
rubus umbrosus	rubus	0	14	2988638	8674642	0	0	0	0
rubus vestitus	rubus	0	34	2988638	8289268	0	6	0	0
rubus villicaulis	rubus	0	12	2988638	8898882	0	0	0	0
rubus wahlbergii	rubus	0	270	2988638	7674528	0	0	0	0
rubus xanthocarpus	rubus	0	2	2988638	2989336	0	2	0	0
rudbeckia fulgida	rudbeckia	1	5	3114220	7344766	1	0	0	0
rudbeckia hirta	rudbeckia	26	124	3114220	3114225	22	13	0	0
rudbeckia laciniata	rudbeckia	324	114	3114220	3114229	316	29	0	0
rudbeckia occidentalis	rudbeckia	0	3	3114220	3114247	0	3	0	0
rudolgaea borealis	rudolgaea	55	154	11970630	12232444	53	139	37	18
rumex acetosa	rumex	36781	34497	2888942	2888951	36014	20830	3400	4920
rumex acetosella	rumex	38172	22453	2888942	2888995	37038	9944	3836	2063
rumex alpinus	rumex	40	68	2888942	2888948	35	67	0	60
rumex aquaticus	rumex	4674	1999	2888942	2888992	4521	603	1125	147
rumex arifolius	rumex	4	60	2888942	4036273	3	24	2	11
rumex bryhnii	rumex	0	86	2888942	8704032	0	4	0	0
rumex bucephalophorus	rumex	6	1	2888942	2888993	6	1	0	0
rumex confertus	rumex	490	46	2888942	2888943	407	32	4	26
rumex conglomeratus	rumex	0	9	2888942	2888963	0	1	0	0
rumex conspersus	rumex	0	1	2888942	4035270	0	1	0	1
rumex crispus	rumex	7559	5413	2888942	8195144	6846	1857	14	526
rumex cristatus	rumex	1	1	2888942	2889010	0	1	0	0
rumex dentatus	rumex	19	0	2888942	2889038	19	0	0	0
rumex fueginus	rumex	30	40	2888942	2888982	30	26	0	0
rumex graminifolius	rumex	56	98	2888942	2889026	54	84	54	82
rumex hydrolapathum	rumex	526	192	2888942	7291247	490	0	0	0
rumex lapponicus	rumex	629	1440	2888942	2888971	622	1108	620	311
rumex longifolius	rumex	24760	15935	2888942	2888946	24404	7164	1755	2000
rumex maritimus	rumex	499	296	2888942	2888980	476	17	0	1
rumex nepalensis	rumex	0	8	2888942	7291884	0	8	0	0
rumex obovatus	rumex	38	14	2888942	2888987	35	12	0	0
rumex obtusifolius	rumex	2215	4215	2888942	2889011	2082	1168	0	22
rumex palustris	rumex	9	9	2888942	4037603	9	0	0	0
rumex patientia	rumex	6	33	2888942	2889019	6	15	0	0
rumex platyphyllus	rumex	3	0	2888942	4037273	0	0	0	0
rumex pseudonatronatus	rumex	1362	1	2888942	7911993	1287	1	0	0
rumex pulcher	rumex	3	2	2888942	2888978	3	1	0	0
rumex rugosus	rumex	0	66	2888942	2889037	0	32	0	0
rumex rupestris	rumex	0	3	2888942	4036610	0	3	0	0
rumex salicifolius	rumex	0	14	2888942	2888990	0	11	0	0
rumex sanguineus	rumex	13	100	2888942	2888960	13	33	0	0
rumex scutatus	rumex	3	37	2888942	2888961	0	37	0	3
rumex skofitzii	rumex	4	0	2888942	7389976	0	0	0	0
rumex spinosus	rumex	0	3	2888942	2888870	0	3	0	0
rumex stenophyllus	rumex	83	11	2888942	2889023	81	9	0	0
rumex thyrsiflorus	rumex	274	829	2888942	6391417	205	184	5	15
rumex triangulivalvis	rumex	291	72	2888942	6391377	283	19	0	0
rumex vesicarius	rumex	0	2	2888942	2888986	0	2	0	0
ruppia cirrhosa	ruppia	918	662	2863983	2863987	407	111	0	6
ruppia maritima	ruppia	1735	1932	2863983	2864004	1160	676	0	259
ruppia spiralis	ruppia	1	0	2863983	7466292	402	0	0	0
rusalka fusiformis	rusalka	0	13	4859518	7793628	0	13	0	0
ruscus aculeatus	ruscus	1	23	2769754	2769766	0	23	0	0
ruscus hypophyllum	ruscus	3	0	2769754	2769757	3	0	0	0
ruscus hyrcanus	ruscus	0	2	2769754	2769765	0	2	0	0
ruta graveolens	ruta	1	5	3190380	3190382	1	2	0	0
sabulina michauxii	sabulina	0	3	3085409	8666854	0	0	0	0
sabulina rosei	sabulina	0	25	3085409	7450431	0	0	0	0
sabulina rubella	sabulina	206	1009	3085409	8134997	200	656	200	426
sabulina stricta	sabulina	161	1979	3085409	8028147	156	1602	156	687
sabulina verna	sabulina	7	46	3085409	8074997	0	8	0	0
saccharum officinarum	saccharum	0	7	2703910	2703912	0	7	0	0
saccobasis polita	saccobasis	624	715	2689196	2689197	534	486	387	76
saccogyna viticulosa	saccogyna	1	145	2689015	2689016	0	57	0	0
saelania glaucescens	saelania	656	686	2675834	2675835	621	315	127	87
sagina alexandrae	sagina	0	749	3085387	9440906	0	82	0	9
sagina apetala	sagina	4	1	3085387	8941837	2	0	0	0
sagina caespitosa	sagina	3	554	3085387	3085390	0	424	0	168
sagina maritima	sagina	262	591	3085387	3085407	17	343	0	151
sagina media	sagina	9	200	3085387	8200327	9	92	8	55
sagina micropetala	sagina	2	4	3085387	3808928	2	0	0	0
sagina nivalis	sagina	163	1621	3085387	3085396	161	1266	161	684
sagina nodosa	sagina	2179	4518	3085387	3085388	1941	2517	75	1310
sagina procumbens	sagina	20036	12099	3085387	3085402	19419	5372	648	1301
sagina saginoides	sagina	349	4721	3085387	7952995	343	3638	343	1130
sagina subulata	sagina	0	271	3085387	8197537	0	75	0	2
sagittaria cuneata	sagittaria	0	2	2766037	5329097	0	2	0	0
sagittaria filiformis	sagittaria	4	0	2766037	5329151	0	0	0	0
sagittaria latifolia	sagittaria	1	2	2766037	5328909	1	0	0	0
sagittaria lunata	sagittaria	2422	2	2766037	5950236	2419	1	96	1
sagittaria natans	sagittaria	2589	0	2766037	5329088	2453	0	264	0
sagittaria sagittifolia	sagittaria	3864	721	2766037	5328882	3750	138	40	0
sahlingia subintegra	sahlingia	0	2	2653837	5275807	0	2	0	0
salicornia europaea	salicornia	43	1476	3083796	9823570	7	773	0	260
salicornia perennans	salicornia	736	35	3083796	5568886	696	0	0	0
salicornia procumbens	salicornia	1	208	3083796	6035873	1	57	0	54
salix acutifolia	salix	28	20	3039576	7645931	23	5	0	0
salix alaxensis	salix	0	36	3039576	5373017	0	36	0	29
salix alba	salix	1461	805	3039576	5372513	1441	98	9	2
salix ambigua	salix	2	3	3039576	5372866	0	0	0	0
salix arbuscula	salix	22	2523	3039576	7429900	10	1885	9	588
salix arctica	salix	0	5	3039576	5372665	0	1	0	1
salix arctogena	salix	2	52	3039576	5582873	1	32	1	23
salix arctophila	salix	0	1	3039576	5373032	0	1	0	1
salix atrocinerea	salix	4	16	3039576	5582546	0	1	0	0
salix aurita	salix	24862	18645	3039576	5372876	24272	5106	391	39
salix babylonica	salix	0	4	3039576	5372639	0	2	0	0
salix bebbiana	salix	1160	157	3039576	5373055	967	81	918	74
salix bicolor	salix	2	21	3039576	5372945	1	11	0	2
salix breviserrata	salix	0	3	3039576	7266834	0	0	0	0
salix caesia	salix	8	7	3039576	7266795	3	6	0	1
salix calodendron	salix	0	5	3039576	8263713	0	1	0	0
salix canescens	salix	1	3	3039576	7753983	1	0	0	0
salix caprea	salix	53577	35074	3039576	5372952	52843	16926	6820	3352
salix cinerea	salix	13540	2913	3039576	5372605	13289	439	106	4
salix daphnoides	salix	16	1147	3039576	9153437	12	929	0	4
salix erdingeri	salix	0	3	3039576	5582868	0	3	0	0
salix foetida	salix	1	0	3039576	7694870	1	0	1	0
salix fragilis	salix	457	517	3039576	5372829	442	121	0	2
salix glabra	salix	1	1	3039576	5583850	1	1	1	0
salix glauca	salix	8997	14642	3039576	5372963	8829	12072	8707	3650
salix glaucosericea	salix	0	6	3039576	5583310	0	5	0	0
salix gmelinii	salix	21	89	3039576	8183217	14	11	0	1
salix hastata	salix	6539	6916	3039576	5372554	6395	5729	6022	2656
salix herbacea	salix	2971	17985	3039576	5373083	2923	14613	2921	4621
salix hermaphroditica	salix	0	3	3039576	5582684	0	1	0	0
salix hexandra	salix	18	21	3039576	5582592	18	8	0	0
salix holosericea	salix	0	4	3039576	7895688	0	1	0	0
salix hookeriana	salix	0	38	3039576	7476447	0	38	0	29
salix incubacea	salix	5	0	3039576	5581930	0	0	0	0
salix lanata	salix	881	6767	3039576	5372706	859	5513	850	2148
salix lapponum	salix	20616	13905	3039576	7104074	20367	10934	14005	2507
salix laurina	salix	4	5	3039576	5582802	4	0	0	0
salix livescens	salix	0	3	3039576	8409177	0	0	0	0
salix meyeriana	salix	15	40	3039576	7580239	14	4	0	0
salix mollissima	salix	5	29	3039576	5583146	2	18	0	0
salix myrsinifolia	salix	15375	13957	3039576	5372875	15086	8969	3168	2532
salix myrsinites	salix	5660	5572	3039576	7103992	5455	4593	4881	1800
salix myrtilloides	salix	6773	336	3039576	7482782	6606	240	3030	200
salix onychiophylla	salix	0	3	3039576	8226419	0	0	0	0
salix pendulina	salix	36	23	3039576	5372638	36	1	0	0
salix pentandra	salix	12427	6221	3039576	5372647	12240	3561	775	791
salix phylicifolia	salix	58979	7565	3039576	7918641	58382	6251	12637	1844
salix planifolia	salix	3	2	3039576	5372987	2	0	1	0
salix polaris	salix	524	2588	3039576	5372778	515	1700	515	995
salix punctata	salix	0	9	3039576	5581689	0	0	0	0
salix purpurea	salix	83	179	3039576	5372800	77	26	0	0
salix pyrenaica	salix	0	24	3039576	5583939	0	0	0	0
salix pyrolifolia	salix	198	1	3039576	8024007	184	0	164	0
salix repens	salix	10900	8266	3039576	9148812	10462	932	59	1
salix reticulata	salix	1035	8639	3039576	5372693	1001	7411	914	3167
salix rosmarinifolia	salix	204	0	3039576	7104059	86	0	0	0
salix rubens	salix	27	13	3039576	5372512	13	1	0	0
salix rubra	salix	0	4	3039576	5372926	0	2	0	0
salix rugulosa	salix	2	0	3039576	8349752	1	0	0	0
salix sarmentacea	salix	0	8	3039576	11426830	0	0	0	0
salix smithiana	salix	7	198	3039576	5372818	7	47	0	6
salix speciosa	salix	79	9	3039576	7679524	79	2	0	0
salix starkeana	salix	1712	1023	3039576	7266759	1618	674	58	5
salix stipularis	salix	0	3	3039576	8288953	0	1	0	1
salix tetrapla	salix	2	1	3039576	11743807	0	0	0	0
salix triandra	salix	949	2328	3039576	7103891	880	1682	329	1
salix versifolia	salix	9	0	3039576	5581660	1	0	1	0
salix viminalis	salix	237	720	3039576	5372933	226	176	0	3
salsola collina	salsola	12	0	3083944	3083953	11	0	0	0
salsola kali	salsola	560	1361	3083944	3083957	149	6	0	0
salsola soda	salsola	0	2	3083944	8266023	0	2	0	0
salsola tragus	salsola	238	87	3083944	3083945	221	14	3	0
salvia aethiopis	salvia	0	2	2926981	2927030	0	2	0	0
salvia apiana	salvia	0	3	2926981	2927016	0	3	0	0
salvia canescens	salvia	0	2	2926981	8004998	0	2	0	0
salvia discolor	salvia	0	2	2926981	7639036	0	2	0	0
salvia divinorum	salvia	0	3	2926981	2927020	0	2	0	0
salvia elegans	salvia	0	5	2926981	6412418	0	3	0	0
salvia glutinosa	salvia	1	1	2926981	2927026	1	1	0	0
salvia guaranitica	salvia	0	2	2926981	7486599	0	2	0	0
salvia hispanica	salvia	18	26	2926981	2926992	18	5	0	0
salvia involucrata	salvia	0	2	2926981	3899311	0	2	0	0
salvia lavandulifolia	salvia	0	4	2926981	7948017	0	4	0	0
salvia microphylla	salvia	0	7	2926981	2927045	0	7	0	0
salvia nemorosa	salvia	12	45	2926981	2927028	11	10	0	0
salvia officinalis	salvia	2	37	2926981	2927004	0	12	0	0
salvia pratensis	salvia	11	17	2926981	2927007	9	4	0	0
salvia rosmarinus	salvia	2	0	2926981	3889108	2	0	0	0
salvia sclarea	salvia	0	10	2926981	2927000	0	10	0	0
salvia sylvestris	salvia	4	3	2926981	2926990	1	1	0	0
salvia tomentosa	salvia	0	5	2926981	3885499	0	5	0	0
salvia verticillata	salvia	20	215	2926981	2926995	17	34	0	0
salvia viridis	salvia	4	6	2926981	3883959	4	3	1	0
sambucus canadensis	sambucus	0	3	2888721	6369819	0	3	0	0
sambucus ebulus	sambucus	6	11	2888721	2888722	5	3	0	0
sambucus javanica	sambucus	0	4	2888721	3856236	0	0	0	0
sambucus nigra	sambucus	60	2421	2888721	2888728	55	566	0	11
sambucus palmensis	sambucus	0	2	2888721	3857544	0	2	0	0
sambucus racemosa	sambucus	18244	30679	2888721	2888723	18115	11847	2	92
sambucus williamsii	sambucus	0	2	2888721	7272554	0	2	0	0
samolus valerandi	samolus	444	3	3169310	3169313	418	2	0	0
sanguinaria canadensis	sanguinaria	0	12	2888501	5334192	0	11	0	0
sanguisorba canadensis	sanguisorba	0	23	3029383	3029411	0	22	0	8
sanguisorba hakusanensis	sanguisorba	0	3	3029383	3029732	0	3	0	0
sanguisorba menziesii	sanguisorba	0	4	3029383	3029635	0	3	0	0
sanguisorba obtusa	sanguisorba	6	4	3029383	3029749	6	1	0	0
sanguisorba officinalis	sanguisorba	164	1567	3029383	3029627	161	61	0	8
sanguisorba stipulata	sanguisorba	0	6	3029383	3029415	0	6	0	4
sanicula epipactis	sanicula	0	3	3034831	3639337	0	3	0	0
sanicula europaea	sanicula	33	6262	3034831	6027128	3	2894	0	1
sanicula odorata	sanicula	0	2	3034831	3034839	0	2	0	0
sanionia georgicouncinata	sanionia	1	0	2681648	2681650	1	0	1	0
sanionia nivalis	sanionia	34	50	2681648	7630778	34	45	34	7
sanionia orthothecioides	sanionia	61	138	2681648	2681649	41	61	3	58
sanionia uncinata	sanionia	4908	3867	2681648	2681651	4778	1846	692	481
santolina rosmarinifolia	santolina	0	4	3125925	3125944	0	4	0	0
sanvitalia procumbens	sanvitalia	0	3	3104098	3104106	0	0	0	0
saponaria ocymoides	saponaria	2	11	3085356	3085357	1	1	0	0
saponaria officinalis	saponaria	3593	1713	3085356	3085360	3477	123	9	0
sarmentypnum exannulatum	sarmentypnum	2875	1931	4893659	7749266	2750	886	1396	194
sarmentypnum procerum	sarmentypnum	894	127	4893659	8302254	863	84	551	13
sarmentypnum sarmentosum	sarmentypnum	1096	1934	4893659	7904558	1035	1099	618	201
sarmentypnum trichophyllum	sarmentypnum	402	123	4893659	8105365	380	89	149	47
sarmentypnum tundrae	sarmentypnum	676	119	4893659	7475861	652	76	426	28
saruma henryi	saruma	0	3	7313626	3588934	0	3	0	0
sasa kurilensis	sasa	0	7	2704648	4130562	0	7	0	0
sasa palmata	sasa	0	2	2704648	8362005	0	2	0	0
sasaella ramosa	sasaella	2	0	6431839	4127352	2	0	0	0
sassafras albidum	sassafras	0	7	8099774	3034002	0	7	0	0
satureja hortensis	satureja	6	6	2926882	2926885	5	1	0	0
satureja montana	satureja	0	13	2926882	2926884	0	12	0	0
satureja parnassica	satureja	0	2	2926882	7309367	0	2	0	0
satureja spicigera	satureja	0	4	2926882	3903252	0	4	0	0
sauromatum venosum	sauromatum	0	2	2867743	2869597	0	2	0	0
saururus cernuus	saururus	0	3	3086510	5384932	0	3	0	0
saussurea alpina	saussurea	8533	18679	2752681	5404542	8243	17333	8101	5395
saussurea bogedaensis	saussurea	0	25	2752681	10686057	0	25	0	5
sauteria alpina	sauteria	101	321	2688618	5286294	97	182	97	80
savoiea arctica	savoiea	0	56	10588035	10587588	0	28	0	27
saxifraga adscendens	saxifraga	902	2247	2987833	3032719	850	1664	0	361
saxifraga aizoides	saxifraga	1669	17388	2987833	8165236	1619	15353	1553	5261
saxifraga aizoon	saxifraga	0	7	2987833	7496440	0	0	0	0
saxifraga arendsii	saxifraga	10	62	2987833	7544073	10	28	0	9
saxifraga biflora	saxifraga	0	2	2987833	7646635	0	2	0	1
saxifraga cebennensis	saxifraga	1	3	2987833	3754775	0	0	0	0
saxifraga cernua	saxifraga	642	4986	2987833	3032869	621	3788	616	2028
saxifraga cespitosa	saxifraga	1052	5949	2987833	3032796	1015	4090	887	1800
saxifraga cotyledon	saxifraga	0	6990	2987833	3753330	0	5455	0	866
saxifraga cuneifolia	saxifraga	0	5	2987833	7663587	0	3	0	2
saxifraga flagellaris	saxifraga	0	57	2987833	7588471	0	0	0	0
saxifraga fortunei	saxifraga	0	3	2987833	7339421	0	3	0	0
saxifraga geum	saxifraga	0	86	2987833	8223023	0	65	0	11
saxifraga granulata	saxifraga	814	3229	2987833	7887000	530	95	0	22
saxifraga hirculus	saxifraga	11499	239	2987833	3032811	11360	91	9219	91
saxifraga hostii	saxifraga	9	28	2987833	3755568	8	4	0	1
saxifraga hyperborea	saxifraga	0	61	2987833	3032756	0	1	0	0
saxifraga hypnoides	saxifraga	32	391	2987833	8028512	29	201	0	18
saxifraga opdalensis	saxifraga	3	224	2987833	7609964	3	216	3	8
saxifraga oppositifolia	saxifraga	618	16054	2987833	8353146	604	13677	604	7581
saxifraga osloensis	saxifraga	0	574	2987833	3753813	0	4	0	0
saxifraga paniculata	saxifraga	1	564	2987833	3032837	1	276	0	258
saxifraga paradoxa	saxifraga	0	1	2987833	3753560	0	1	0	1
saxifraga platysepala	saxifraga	0	26	2987833	3032776	0	0	0	0
saxifraga rivularis	saxifraga	423	3954	2987833	3032783	419	3169	419	1313
saxifraga rosacea	saxifraga	7	55	2987833	3032758	6	37	0	7
saxifraga rotundifolia	saxifraga	0	40	2987833	7339396	0	33	0	29
saxifraga spathularis	saxifraga	0	2	2987833	3752882	0	2	0	1
saxifraga stolonifera	saxifraga	0	2	2987833	3032762	0	2	0	0
saxifraga svalbardensis	saxifraga	0	61	2987833	3755278	0	0	0	0
saxifraga tridactylites	saxifraga	530	1754	2987833	3032833	334	331	0	1
saxifraga umbrosa	saxifraga	4	266	2987833	3032812	4	206	0	32
saxifraga urbium	saxifraga	3	85	2987833	3754353	3	55	0	9
scabiosa columbaria	scabiosa	5	137	2888800	2888802	2	3	0	0
scabiosa ochroleuca	scabiosa	4	3	2888800	2888806	0	1	0	0
scaevola aemula	scaevola	3	0	3158673	5569367	3	0	0	0
